,id,headline,about,url,modified_date,published_date,primary_tag,secondary_tag
130,p54nau,Arsenal to re-open training to players,Arsenal will re-open their training ground to their players next week for individual training but the Premier League club will continue to observe social distancing rules amid the coronavirus outbreak.,https://theage.com.au//sport/soccer/arsenal-to-re-open-training-to-players-20200426-p54nau.html,2020-04-26T01:43:54Z,2020-04-26T01:43:54Z,EPL,['Arsenal FC']
131,p54n9r,Full freight: Chelsea's stars not taking pay cuts,The English Premier League footballers won't be asked to contribute to the club financially during the COVID-19 pandemic.,https://theage.com.au//sport/full-freight-chelsea-s-stars-not-taking-pay-cuts-20200426-p54n9r.html,2020-04-25T23:46:26Z,2020-04-25T23:44:22Z,EPL,['Chelsea FC']
132,p54mta,UEFA ruling puts Liverpool on course for Premier League title,The UEFA decision is likely to mean Champions League places for 2020-21 will be decided on a points-per-game basis if the remaining matches cannot be played.,https://theage.com.au//sport/soccer/uefa-ruling-puts-liverpool-on-course-for-premier-league-title-20200424-p54mta.html,2020-04-23T22:38:25Z,2020-04-23T22:59:00Z,EPL,"['UEFA Champions League', 'Europa League', 'Liverpool FC', 'Coronavirus pandemic']"
133,p54m98,"West Ham, Crystal Palace postpone Australia tour","The Premier League clubs were scheduled to meet A-League side Brisbane Roar, coached by Robbie Fowler, in the inaugural Queensland Champions Cup.",https://theage.com.au//sport/soccer/west-ham-crystal-palace-postpone-australia-tour-20200422-p54m98.html,2020-04-22T06:13:11Z,2020-04-22T06:13:11Z,EPL,"['A-League', 'Brisbane Roar']"
134,p54l4r,Hand the title to Liverpool but scrap relegation: club owner,"Liverpool deserve to be crowned Premier League champions but relegation will have to be scrapped if the season is abandoned due to the coronavirus crisis, the owner of Brighton and Hove Albion has said.",https://theage.com.au//sport/soccer/hand-the-title-to-liverpool-but-scrap-relegation-club-owner-20200419-p54l4r.html,2020-04-19T01:37:05Z,2020-04-19T01:37:05Z,EPL,['Liverpool FC']
135,p54l0r,Premier League clubs told next season must begin by September,The deadline puts huge pressure on the Premier League to eventually make a decision over the completion of this season.,https://theage.com.au//sport/soccer/premier-league-clubs-told-next-season-must-begin-by-september-20200418-p54l0r.html,2020-04-18T03:13:57Z,2020-04-18T03:13:57Z,EPL,['Coronavirus pandemic']
136,p54kae,Premier League clubs call for season to end by July 1,"Just under half of Premier League clubs are pushing for the season to finish by July 1 to avoid ""contract chaos"", even if that means there is not enough time to play all remaining games.",https://theage.com.au//sport/soccer/premier-league-clubs-call-for-season-to-end-by-july-1-20200416-p54kae.html,2020-04-16T01:10:29Z,2020-04-16T01:10:29Z,EPL,[]
137,p54j9o,Spurs declare Kane sale to United not on,Tottenham Hotspur have no intention of selling Harry Kane to Manchester United this northern hemisphere summer.,https://theage.com.au//sport/soccer/spurs-declare-kane-sale-to-united-not-on-20200413-p54j9o.html,2020-04-12T23:02:57Z,2020-04-12T23:02:57Z,EPL,"['Tottenham Hotspur', 'Manchester United', 'Player transfers']"
138,p54j9d,92 games in 35 days: Premier League's ambitious plan to finish season,There are hopes that the Premier League could resume in June with a marathon five-week football feast set to crown the 2019/20 champions.,https://theage.com.au//sport/soccer/92-games-in-35-days-premier-league-s-ambitious-plan-to-finish-season-20200413-p54j9d.html,2020-04-13T05:30:32Z,2020-04-12T22:59:00Z,EPL,['Coronavirus pandemic']
139,p54j5t,Arsenal players baulk at crisis pay offer pegged to Champions League,Arsenal have proposed players will not have to take a pay cut for losses incurred by the club should they qualify for the European competition.,https://theage.com.au//sport/soccer/arsenal-players-baulk-at-crisis-pay-offer-pegged-to-champions-league-20200412-p54j5t.html,2020-04-12T04:15:19Z,2020-04-12T04:15:19Z,EPL,"['Arsenal FC', 'Coronavirus pandemic']"
140,p54iac,Sydney FC teenager set to sign with EPL club Brighton,"Cameron Peupion has never played an A-League game, but he's on the cusp of joining EPL club Brighton and Hove Albion.",https://theage.com.au//sport/soccer/sydney-fc-teenager-set-to-sign-with-epl-club-brighton-20200408-p54iac.html,2020-04-08T06:30:23Z,2020-04-08T05:29:48Z,A-League,"['EPL', 'Sydney FC']"
141,p54i53,"Spurs disappointed as Mourinho, players appear to flout distance rules",Some were spotted flouting social distancing rules while manager Jose Mourinho was seen working in a public park with Tanguy Ndombele.,https://theage.com.au//sport/soccer/spurs-disappointed-as-mourinho-players-appear-to-flout-distance-rules-20200408-p54i53.html,2020-04-07T23:44:37Z,2020-04-07T23:44:37Z,Coronavirus pandemic,"['EPL', 'Jose Mourinho', 'Tottenham Hotspur']"
142,p54hq0,Coronavirus claims the mother of Manchester City manager Pep Guardiola,"Dolors Sala Carrio passed away at the age of 82 in Manresa, Barcelona.",https://theage.com.au//sport/soccer/coronavirus-claims-the-mother-of-manchester-city-manager-pep-guardiola-20200407-p54hq0.html,2020-04-06T21:50:04Z,2020-04-06T21:50:04Z,Coronavirus pandemic,"['EPL', 'Manchester City']"
143,p54hg9,Manchester City won’t seek government help to pay staff,"Manchester City will not seek to use the UK government's job retention scheme and furlough staff during the shutdown caused by the coronavirus pandemic, the English Premier League club has told its employees.",https://theage.com.au//sport/soccer/manchester-city-won-t-seek-government-help-to-pay-staff-20200406-p54hg9.html,2020-04-06T01:11:41Z,2020-04-06T01:11:41Z,EPL,"['Manchester City', 'Coronavirus pandemic']"
144,p54hcu,Manchester City star apologises for alleged sex romp during lockdown,Manchester City defender Kyle Walker is in hot water following reports he hosted sex workers at his apartment a day before telling fans to stay indoors.,https://theage.com.au//sport/soccer/manchester-city-star-apologises-for-alleged-sex-romp-during-lockdown-20200406-p54hcu.html,2020-04-05T21:20:41Z,2020-04-05T21:20:37Z,EPL,"['Manchester City', 'Coronavirus pandemic']"
145,p54h70,Premier League wage appeal sets up almighty showdown for heart of game,Premier League believes it can bypass players' union as it tries to persuade players to help in its hour of need.,https://theage.com.au//sport/soccer/premier-league-wage-appeal-sets-up-almighty-showdown-for-heart-of-game-20200405-p54h70.html,2020-04-05T00:56:49Z,2020-04-05T00:56:49Z,EPL,"['Analysis', 'Coronavirus pandemic']"
146,p54h68,EPL players reject 30 per cent pay cut as public row escalates,"Taking on the Premier League as a whole, the players' union claims the British Government would lose more than $409 million in tax if the plan goes ahead.",https://theage.com.au//sport/soccer/epl-players-reject-30-per-cent-pay-cut-as-public-row-escalates-20200405-p54h68.html,2020-04-05T00:58:31Z,2020-04-04T23:48:42Z,EPL,['Coronavirus pandemic']
147,p54h3c,"Player pay cuts, not deferrals, the elephant in the room for EPL",The English game is yet to ram home the principle that footballers who are not currently playing owe it to their clubs to take home lower salaries.,https://theage.com.au//sport/player-pay-cuts-not-deferrals-the-elephant-in-the-room-for-epl-20200404-p54h3c.html,2020-04-04T04:49:14Z,2020-04-04T03:54:57Z,EPL,"['Analysis', 'Coronavirus pandemic']"
148,p54h18,EPL clubs reveal plan for players to take wage hit to ride out crisis,Clubs have unanimously agreed to consult with their players concerning a 30 per cent wage deferral to assist with the payment of non-playing staff.,https://theage.com.au//sport/soccer/epl-clubs-reveal-plan-for-players-to-take-wage-hit-to-ride-out-crisis-20200404-p54h18.html,2020-04-03T23:15:14Z,2020-04-03T23:15:14Z,EPL,['Coronavirus pandemic']
149,p54f5l,Harry Kane can't guarantee Tottenham stay,Tottenham Hotspur striker Harry Kane says he could leave the English Premier League club if the team does not progress in the right direction.,https://theage.com.au//sport/soccer/harry-kane-can-t-guarantee-tottenham-stay-20200330-p54f5l.html,2020-03-29T21:59:49Z,2020-03-29T21:59:49Z,EPL,['Tottenham Hotspur']
150,p54f54,Gundogan backs Liverpool for title if EPL cancelled,"Manchester City's Ilkay Gundogan says it would only be ""fair"" for Liverpool to be awarded the English Premier League trophy if the season cannot be completed.",https://theage.com.au//sport/soccer/gundogan-backs-liverpool-for-title-if-epl-cancelled-20200330-p54f54.html,2020-03-29T21:40:48Z,2020-03-29T21:40:48Z,EPL,"['Coronavirus pandemic', 'Liverpool FC', 'Manchester City']"
151,p54ew3,West Ham's Australia trip a long shot after eight players self-isolate,"The players have shown mild symptoms of COVID-19, revealed Hammers vice-chair Karren Brady.",https://theage.com.au//sport/soccer/west-ham-s-australia-trip-a-long-shot-after-eight-players-self-isolate-20200328-p54ew3.html,2020-03-28T21:49:42Z,2020-03-28T21:49:42Z,EPL,[]
152,p54et9,Even Premier League clubs 'could go bust' if players' wages not cut,"One club intends to propose that players who earn more than $30,300 a week should agree to a 50 per cent reduction in wages to be repaid over a 12-month period.",https://theage.com.au//sport/soccer/even-premier-league-clubs-could-go-bust-if-players-wages-not-cut-20200328-p54et9.html,2020-03-28T02:21:16Z,2020-03-28T02:20:57Z,EPL,[]
153,p54epj,NRL clubs look to English Premier League for post-coronavirus shake-up,NRL clubs are pushing for an overhaul of the way the game is run when it emerges from the coronavirus crisis - and one of the world's most successful competitions is the template.,https://theage.com.au//sport/nrl/nrl-clubs-look-to-english-premier-league-for-post-coronavirus-shake-up-20200327-p54epj.html,2020-03-27T09:10:22Z,2020-03-27T13:01:00Z,NRL 2020,"['EPL', 'Coronavirus pandemic']"
154,p54da5,Premier League clubs tell foreign players they cannot return home,Some foreign players have been told by their Premier League clubs they cannot return overseas to their families during the coronavirus crisis.,https://theage.com.au//sport/soccer/premier-league-clubs-tell-foreign-players-they-cannot-return-home-20200324-p54da5.html,2020-03-23T23:51:44Z,2020-03-23T23:43:09Z,EPL,['Coronavirus pandemic']
155,p54cw7,"Kane comeback timely for Spurs, Bozanic's Hearts to slash wages by half",The Premier League's tentative plan to restart the competition on June 1 would give Jose Mourinho a full complement of attacking players in a run of games crucial for the club's financial future.,https://theage.com.au//sport/soccer/kane-comeback-timely-for-spurs-bozanic-s-hearts-to-slash-wages-by-half-20200323-p54cw7.html,2020-03-22T23:28:57Z,2020-03-22T23:28:57Z,EPL,['Tottenham Hotspur']
156,p54coy,Pay cuts the final bloody battle to save under-threat English clubs,"In an era when even the third-choice goalkeeper can afford to live like a member of the landed gentry, compromise is crucial.",https://theage.com.au//sport/soccer/pay-cuts-the-final-bloody-battle-to-save-under-threat-english-clubs-20200322-p54coy.html,2020-03-22T02:26:47Z,2020-03-22T02:13:50Z,EPL,"['Coronavirus pandemic', 'Analysis']"
157,p54cmv,EPL sets tentative date for return to save clubs from disaster,"The plan involves allowing the league to finish the season within six weeks from June 1, heading off a financial catastrophe for clubs carrying huge wage bills.",https://theage.com.au//sport/soccer/epl-sets-tentative-date-for-return-to-save-clubs-from-disaster-20200322-p54cmv.html,2020-03-21T23:11:30Z,2020-03-22T00:00:00Z,EPL,"['Coronavirus pandemic', 'FIFA']"
158,p54c1w,"English soccer season extended indefinitely, restart delayed","Liverpool deserved to win the title and the Premier League was doing it all it could to get the season finished, a rival club boss has said.",https://theage.com.au//sport/soccer/english-soccer-season-extended-indefinitely-restart-delayed-20200320-p54c1w.html,2020-03-19T20:20:50Z,2020-03-19T20:20:50Z,EPL,"['Coronavirus pandemic', 'Liverpool FC']"
159,p54bye,Top European soccer leagues to plan post-coronavirus return,Top soccer leagues across Europe are searching for the earliest possible dates to resume games if the coronavirus pandemic allows.,https://theage.com.au//sport/soccer/top-european-soccer-leagues-to-plan-post-coronavirus-return-20200319-p54bye.html,2020-03-19T06:45:11Z,2020-03-19T06:45:11Z,Coronavirus pandemic,"['EPL', 'La Liga', 'Serie A']"
160,p54b3u,Let's get on with not getting on with it,"Overwhelmingly, world sport has decided that it playing is not a good idea at the moment. But in Australia, the footy codes dither.",https://theage.com.au//sport/afl/let-s-get-on-with-not-getting-on-with-it-20200317-p54b3u.html,2020-03-17T07:55:37Z,2020-03-17T07:49:26Z,Coronavirus pandemic,"['Opinion', 'AFL 2020', 'Olympics', 'Super 14', 'NBL', 'Sheffield Shield', 'UEFA Champions League', 'EPL', 'NBA', 'Donald Trump', 'Cricket Australia']"
161,p54as3,Chelsea player defies self-isolation protocol to play in public park,"After a teammate tested positive, Mason Mount was told to self-isolate. Yet he and West Ham's Declan Rice, who is not under such orders, went out for a kick.",https://theage.com.au//sport/soccer/chelsea-player-defies-self-isolation-protocol-to-play-in-public-park-20200317-p54as3.html,2020-03-16T20:34:16Z,2020-03-16T20:34:16Z,EPL,"['Coronavirus pandemic', 'Chelsea FC']"
162,p54acb,Spurs player Vertonghen's family robbed at knifepoint,The Tottenham Hotspur defender was on Champions League duty against RB Leipzig in Germany.,https://theage.com.au//sport/soccer/spurs-player-vertonghen-s-family-robbed-at-knifepoint-20200316-p54acb.html,2020-03-15T19:55:08Z,2020-03-15T19:55:08Z,EPL,['Tottenham Hotspur']
163,p54a57,"EPL season could be declared void, Reds denied title: West Ham chief","Karen Brady says hopes of restarting the Premier League in three weeks are ""dreamland"". The biggest loser of a season declared null and void would be Liverpool.",https://theage.com.au//sport/soccer/epl-season-could-be-declared-void-reds-denied-title-west-ham-chief-20200315-p54a57.html,2020-03-14T20:38:17Z,2020-03-14T20:38:17Z,EPL,[]
164,p549ht,Manchester United would back league suspension over coronavirus: Solskjaer,Manchester United manager Ole Gunnar Solskjaer has said health concerns must be the top priority and that the club would back a suspension of Premier League matches over the coronavirus pandemic.,https://theage.com.au//sport/soccer/manchester-united-would-back-league-suspension-over-coronavirus-solskjaer-20200312-p549ht.html,2020-03-12T04:52:07Z,2020-03-12T04:52:07Z,EPL,['Manchester United']
165,p549d6,Juventus player Rugani tests positive for coronavirus,Serie A has been suspended as the English Premier League makes plans to play in empty stadiums.,https://theage.com.au//sport/soccer/juventus-player-rugani-tests-positive-for-coronavirus-20200312-p549d6.html,2020-03-12T02:14:17Z,2020-03-12T01:23:13Z,Coronavirus pandemic,"['Serie A', 'EPL']"
166,p548z6,Arsenal players in isolation as virus forces Premier League postponement,Members of Arsenal's playing squad have gone into two weeks of self-isolation in a coronavirus precautionary move.,https://theage.com.au//sport/soccer/arsenal-players-in-isolation-as-virus-forces-premier-league-postponement-20200311-p548z6.html,2020-03-11T01:37:50Z,2020-03-11T01:37:50Z,Coronavirus pandemic,"['EPL', 'Arsenal FC', 'Manchester City']"
167,p548hc,Leicester hammer hapless Villa in EPL,"Leicester sit comfortably in third place on 53 points after their latest win, while Villa are three points back from relegation safety with 25 points in 19th.",https://theage.com.au//sport/soccer/leicester-hammer-hapless-villa-in-epl-20200310-p548hc.html,2020-03-09T22:31:57Z,2020-03-09T22:31:57Z,EPL,[]
168,p5482t,"Chelsea hand Ancelotti's Everton a 4-0 drubbing, Manchester United win derby",Two goals in each half from a rampant Chelsea earned them a 4-0 victory over former manager Carlo Ancelotti's Everton on Sunday.,https://theage.com.au//sport/soccer/chelsea-hand-ancelotti-s-everton-a-4-0-premier-league-drubbing-20200309-p5482t.html,2020-03-08T19:47:08Z,2020-03-08T19:47:08Z,EPL,"['Chelsea FC', 'Manchester United']"
169,p547yo,UK considers staging Premier League behind closed doors in coronavirus crackdown,"The department in charge of sport will meet on Monday with sports governing bodies, including soccer and horse racing, to discuss all outcomes.",https://theage.com.au//world/europe/uk-considers-staging-premier-league-behind-closed-doors-in-coronavirus-crackdown-20200308-p547yo.html,2020-03-08T15:39:40Z,2020-03-08T01:40:28Z,Coronavirus pandemic,"['UK', 'Italy', 'EPL', 'Serie A', 'Six Nations', 'Ireland']"
170,p547wa,Liverpool emerge from mini-slump to get title procession back on track,"The Reds beat Bournemouth 2-1 at Anfield, while Wolves' top-four bid stalled at home to Brighton & Hove Albion, and Spurs drew at Burnley",https://theage.com.au//sport/soccer/liverpool-emerge-from-mini-slump-to-get-title-procession-back-on-track-20200308-p547wa.html,2020-03-07T20:29:47Z,2020-03-07T20:29:47Z,EPL,['Liverpool FC']
171,p547f5,Premier League stops handshakes to halt coronavirus spread,"Teams will line up as usual, but players will walk post their opponents without shaking hands.",https://theage.com.au//sport/soccer/premier-league-stops-handshakes-to-halt-coronavirus-spread-20200306-p547f5.html,2020-03-05T20:35:45Z,2020-03-05T20:35:45Z,Coronavirus pandemic,['EPL']
172,p546r6,Queensland to host two English Premier League teams in July,Two English Premier League clubs will play the Brisbane Roar – and each other – during an off-season tour to Queensland in July.,https://theage.com.au//sport/soccer/queensland-to-host-two-english-premier-league-teams-in-july-20200304-p546r6.html,2020-03-04T03:02:14Z,2020-03-04T01:38:26Z,EPL,"['Brisbane', 'A-League']"
173,p546dw,Sturridge handed FA ban until June for breaching betting rules,Former Liverpool and England striker Daniel Sturridge has been suspended from all soccer-related activity until June 17 after he was found guilty of breaching betting rules.,https://theage.com.au//sport/soccer/sturridge-handed-fa-ban-until-june-for-breaching-betting-rules-20200303-p546dw.html,2020-03-03T01:59:31Z,2020-03-03T01:59:31Z,EPL,[]
174,p545v0,"Wolves deal Spurs a top-four blow, Manchester United and Everton draw",Wolverhampton Wanderers twice come from behind to beat Tottenham Hotspur.,https://theage.com.au//sport/soccer/wolves-deal-spurs-a-top-four-blow-manchester-united-and-everton-draw-20200302-p545v0.html,2020-03-01T16:54:38Z,2020-03-01T16:54:38Z,EPL,"['Tottenham Hotspur', 'Manchester United']"
175,p545ot,Cellar dwellers Watford end Liverpool's dream of unbeaten season,"Liverpool have suffered a surprise 3-0 loss at Watford, marking the runaway leaders' first loss in 45 top-flight matches stretching back to January last year.",https://theage.com.au//sport/soccer/cellar-dwellers-watford-end-liverpool-s-dream-of-unbeaten-season-20200301-p545ot.html,2020-02-29T21:16:06Z,2020-02-29T20:01:54Z,EPL,['Liverpool FC']
176,p5441u,Gutsy Liverpool maintain unbeaten Premier League run,Liverpool preserved their unbeaten record in the Premier League by coming from behind to beat West Ham 3-2 at Anfield.,https://theage.com.au//sport/soccer/gutsy-liverpool-maintain-unbeaten-premier-league-run-20200225-p5441u.html,2020-02-25T00:21:54Z,2020-02-24T23:27:21Z,EPL,['Liverpool FC']
177,p543lb,"United, Wanderers and Arsenal celebrate victories",Manchester United have kept alive their hopes of finishing in the Premier League's top four.,https://theage.com.au//sport/soccer/united-outclass-watford-wanderers-beat-norwich-20200224-p543lb.html,2020-02-23T21:26:04Z,2020-02-23T17:15:11Z,EPL,['Manchester United']
178,p543f5,Jesus comes off bench to seal win for Manchester City at Leicester,It had looked like being a frustrating day for second-placed City when Kasper Schmeichel saved Sergio Aguero's spot kick just past the hour mark.,https://theage.com.au//sport/soccer/jesus-comes-off-bench-to-seal-win-for-manchester-city-at-leicester-20200223-p543f5.html,2020-02-22T21:25:19Z,2020-02-22T21:25:19Z,EPL,['Manchester City']
179,p543ez,VAR grabs the spotlight again as Chelsea dominate Spurs,Frank Lampard got one over his former manager as Chelsea beat Jose Mourinho's Tottenham 2-1 with goals from Olivier Giroud and Marcos Alonso.,https://theage.com.au//sport/soccer/var-grabs-the-spotlight-again-as-chelsea-dominate-spurs-20200223-p543ez.html,2020-02-22T19:39:29Z,2020-02-22T19:39:29Z,EPL,"['Chelsea FC', 'Tottenham Hotspur']"
180,p542jn,City make Hammers pay after week from hell,Manchester City can only hope their upcoming fight with UEFA proves as straightforward as Thursday's 2-0 win over relegation-threatened West Ham that was far more dominant than the scoreline suggested.,https://theage.com.au//sport/soccer/city-make-hammers-pay-after-week-from-hell-20200220-p542jn.html,2020-02-19T22:13:13Z,2020-02-19T22:12:52Z,EPL,['Manchester City']
181,p5426u,Mourinho doesn't expect Son to return this season,"Tottenham Hotspur manager Jose Mourinho does not expect forward Son Heung-min to play again this season after the South Korean fractured his right arm at the weekend, he said on Tuesday.",https://theage.com.au//sport/soccer/mourinho-doesn-t-expect-son-to-return-this-season-20200219-p5426u.html,2020-02-18T22:50:43Z,2020-02-18T22:50:43Z,EPL,['Tottenham Hotspur']
182,p541sp,Man United seal EPL clean sweep of Chelsea,Manchester United have thrown open the race for the final Champions League qualification spot in the Premier League by beating fourth-placed Chelsea 2-0.,https://theage.com.au//sport/soccer/man-united-seal-epl-clean-sweep-of-chelsea-20200218-p541sp.html,2020-02-17T23:50:16Z,2020-02-17T23:43:46Z,EPL,"['Manchester United', 'Chelsea FC']"
183,p541mb,Mourinho jokes about City's 2018 title,Tottenham manager Jose Mourinho has jokingly asked whether Manchester City's two-year ban from UEFA for breaching Financial Fair Play rules means they will be stripped of their 2018 English Premier League title.,https://theage.com.au//sport/soccer/mourinho-jokes-about-city-s-2018-title-20200217-p541mb.html,2020-02-17T05:14:10Z,2020-02-17T05:14:10Z,EPL,"['Manchester City', 'Tottenham Hotspur']"
184,p541e7,"Tottenham, Arsenal both win to rise in Premier League",Son Heung-min surpassed 50 league goals as the South Korean's brace earned Tottenham Hotspur a late 3-2 win at Aston Villa in the English Premier League.,https://theage.com.au//sport/soccer/tottenham-arsenal-both-win-to-rise-in-premier-league-20200217-p541e7.html,2020-02-16T22:09:49Z,2020-02-16T22:09:49Z,EPL,"['Tottenham Hotspur', 'Arsenal FC']"
185,p541cl,Son scores stoppage time goal to seal win for Spurs at Aston Villa,"Tottenham's Son Heung-Min has surpassed 50 Premier League goals, with the South Korean's brace earning a late 3-2 win at Aston Villa.",https://theage.com.au//sport/soccer/son-scores-stoppage-time-winner-to-see-spurs-home-at-aston-villa-20200217-p541cl.html,2020-02-16T16:31:33Z,2020-02-16T16:30:15Z,EPL,['Tottenham Hotspur']
186,p5418w,"Manchester City vow to fight, because losing is unthinkable","City may want the charges to be overturned because they believe in their own ""irrefutable"" innocence, but the anger with which they have reacted at every stage speaks to another motivation.",https://theage.com.au//sport/soccer/manchester-city-vow-to-fight-because-losing-is-unthinkable-20200216-p5418w.html,2020-02-16T01:57:54Z,2020-02-16T01:57:54Z,EPL,"['Manchester City', 'Analysis']"
187,p5416v,'It's so insane': Even Klopp can't believe Reds now lead by 25 points,Sadio Mane made his return from a minor injury and scored the decisive goal to give English Premier League leaders Liverpool a 1-0 win over Norwich City.,https://theage.com.au//sport/soccer/liverpool-edge-lowly-norwich-to-move-within-five-wins-of-title-20200216-p5416v.html,2020-02-18T02:21:56Z,2020-02-15T20:06:21Z,EPL,['Liverpool FC']
188,p5413f,Business as usual for Melbourne City after Manchester City sanctions,Melbourne City's CEO says he is confident the City Football Group will be vindicated on appeal against the UEFA ban from the Champions League and a heavy fine.,https://theage.com.au//sport/soccer/business-as-usual-for-melbourne-city-after-manchester-city-sanctions-20200215-p5413f.html,2020-02-15T22:51:34Z,2020-02-15T02:11:53Z,A-League,"['Melbourne City', 'Manchester City', 'EPL']"
189,p54130,Wolves draw with Leicester but still in Champions League hunt,Wolves were forced to settle for a point against 10-man Leicester after another controversial VAR call.,https://theage.com.au//sport/soccer/wolves-draw-with-leicester-but-still-in-champions-league-hunt-20200215-p54130.html,2020-02-14T22:47:06Z,2020-02-14T22:47:06Z,EPL,['UEFA Champions League']
190,p53zob,Woodward hints at Manchester United transfer spree,"Executive vice-chairman believes this European summer is an ""important opportunity"" for United to build a squad finally capable of challenging for EPL and Champions League glory.",https://theage.com.au//sport/soccer/woodward-hints-at-manchester-united-transfer-spree-20200211-p53zob.html,2020-02-11T00:47:19Z,2020-02-11T00:47:19Z,EPL,['Manchester United']
191,p53z91,Spurs' Alli sorry for mocking Coronavirus in Snapchat post,Dele Alli has apologised for posting a video on Snapchat in which he joked about the Coronavirus outbreak and appeared to mock an Asian man.,https://theage.com.au//sport/soccer/spurs-alli-sorry-for-mocking-coronavirus-in-snapchat-post-20200210-p53z91.html,2020-02-09T22:42:55Z,2020-02-09T22:42:55Z,EPL,"['Tottenham Hotspur', 'Coronavirus pandemic']"
192,p53z78,Sheffield United continue charge towards Europe with Bournemouth win,An 84th-minute winner has seen promoted Sheffield United continue their unexpected bid for European football with a 2-1 win over Bournemouth on Sunday.,https://theage.com.au//sport/soccer/sheffield-united-continue-charge-towards-europe-with-bournemouth-win-20200210-p53z78.html,2020-02-09T16:57:29Z,2020-02-09T16:57:29Z,EPL,[]
193,p53z3h,Everton beat Palace to go seventh in EPL,Everton boosted their hopes of playing European soccer next season after they beat Crystal Palace 3-1 to move to within one point of the top five in the Premier League.,https://theage.com.au//sport/soccer/everton-beat-palace-to-go-seventh-in-epl-20200209-p53z3h.html,2020-02-09T01:26:07Z,2020-02-09T01:26:07Z,EPL,[]
194,p53x3k,Spurs beat City as Burnley miss key chances in Arsenal stalemate,Steven Bergwijn volleyed in a debut goal and Son Heung-min also netted to give Tottenham a 2-0 victory over 10-man Manchester City to revive Jose Mourinho's pursuit of Champions League qualification.,https://theage.com.au//sport/soccer/burnley-miss-key-chances-in-arsenal-stalemate-20200203-p53x3k.html,2020-02-02T23:36:59Z,2020-02-02T16:53:37Z,EPL,"['Arsenal FC', 'Tottenham Hotspur', 'Manchester City']"
195,p53wy6,Liverpool a record 22 points clear in Premier League,Liverpool's stars are heading into a two-week break with a record 22-points lead in the Premier League after overwhelming Southampton 4-0 at Anfield on Sunday.,https://theage.com.au//sport/soccer/liverpool-a-record-22-points-clear-in-premier-league-20200202-p53wy6.html,2020-02-02T01:52:13Z,2020-02-02T01:52:13Z,EPL,"['Liverpool FC', 'Manchester City', 'Manchester United', 'Tottenham Hotspur', 'Chelsea FC']"
196,p53wsn,Man United score Ighalo in a dramatic finish to quiet deadline day,"West Ham sealed the big-money signing of free-scoring Hull forward Jarrod Bowen, while Arsenal added Southampton's right-back Cedric Soares on a loan deal.",https://theage.com.au//sport/soccer/man-united-score-ighalo-in-a-dramatic-finish-to-quiet-deadline-day-20200201-p53wsn.html,2020-02-01T00:40:41Z,2020-02-01T00:40:41Z,EPL,['Manchester United']
197,p53w2d,Liverpool stretch EPL lead to 19 points,Liverpool moved 19 points clear at the top of the Premier League after goals from Mohamed Salah and Alex Oxlade-Chamberlain swept aside West Ham 2-0.,https://theage.com.au//sport/soccer/liverpool-stretch-epl-lead-to-19-points-20200130-p53w2d.html,2020-01-29T23:31:13Z,2020-01-29T23:31:13Z,EPL,['Liverpool FC']
198,p53vbm,iSignthis faces shareholder class action over profit forecasts,Leading law firm Gadens says iSignthis's response to queries from the ASX has raised serious questions about the group's forecasts and prior disclosures.,https://theage.com.au//business/companies/isignthis-faces-shareholder-class-action-over-profit-forecasts-20200128-p53vbm.html,2020-01-28T09:50:50Z,2020-01-28T12:55:00Z,Governance,"['ASX Limited', 'Shares', 'Rabbitohs', 'EPL', 'iSignthis Ltd']"
199,p53uc1,"Late goal sees Reds past Wolves in EPL, Tranmere set up United clash in FA Cup",Liverpool have won a 14th straight Premier League game by beating Wolverhampton 2-1 as a late strike by Roberto Firmino moved the unbeaten leaders 16 points clear.,https://theage.com.au//sport/soccer/late-goal-sees-reds-past-wolves-in-epl-tranmere-set-up-united-clash-in-fa-cup-20200124-p53uc1.html,2020-01-23T23:10:26Z,2020-01-23T23:10:26Z,EPL,"['FA Cup', 'Liverpool FC']"
200,p53tz7,Burnley stun Manchester United in Premier League,Jay Rodriguez's stunning strike sealed Burnley's first Old Trafford triumph since 1962 as Manchester United fans expressed their anger at the state of the club under the Glazer family.,https://theage.com.au//sport/soccer/burnley-stun-manchester-united-in-premier-league-20200123-p53tz7.html,2020-01-22T23:19:31Z,2020-01-22T23:19:31Z,EPL,"['Manchester United', 'Tottenham Hotspur']"
201,p53tm4,Aguero strikes again amid late Premier League drama,Sergio Aguero came off the bench to score his sixth goal in his last three Premier League games and earn Manchester City a 1-0 win over Sheffield United on a Tuesday night of late drama in the English Premier League.,https://theage.com.au//sport/soccer/aguero-strikes-again-amid-late-premier-league-drama-20200122-p53tm4.html,2020-01-22T00:59:33Z,2020-01-22T00:59:33Z,EPL,"['Manchester City', 'Arsenal FC', 'Chelsea FC']"
202,p53tcc,Manchester United striker's back so bad he could barely sit down,Marcus Rashford's back was giving him such pain in the days leading up to his fateful appearance against Wolverhampton Wanderers last week that he was struggling just to sit down for an interview.,https://theage.com.au//sport/soccer/manchester-united-striker-s-back-so-bad-he-could-barely-sit-down-20200121-p53tcc.html,2020-01-21T03:07:18Z,2020-01-21T03:07:18Z,EPL,['Manchester United']
